3.618634,11.835613,11.271083,3.80284,4.854159,44.362547,34.149741,8.378354,3.973513,6.456612,5.728528,29.597331,6.664391,0.908614,7.229251,3.616292,10.581102,6.981872,3.514484,1.387382,21.826796,8.076423,8.546428,9.245638,13.005357,4.455247,4.948263,8.178891,6.74625,3.032347,9.829061,10.21543,7.145181,3.132152,25.105391,3.967564,4.692739,7.21848,2.946658,12.656854,3.192273,2.094527,11.496908,10.344645,3.518288,5.30489,9.621728,6.429228,3.345981,26.383346,13.032491,25.540789,0.750763,26.004792,15.296496,8.192129,4.267754,30.368449,1.603047,4.795917,4.287733,4.361039,14.560623,28.238783,5.173356,6.417832,4.300687,4.07796,14.92297,3.846644,2.84075,3.675523,4.578955,6.531634,3.831602,5.272054,6.777612,2.488907,9.377248,10.099405,16.760059,6.932458,7.531544,9.272434,7.98007,2.045148,7.230377,3.942404,19.028528,6.274212,21.425632,1.373507,12.982018,17.94268,7.723228,4.854143,18.059866,0.790836,3.466489,5.203614,13.08141,4.185399,7.33033,4.281926,6.639147,1.752747,6.46955,17.968953,5.699028,10.091359,4.458728,4.343013,6.46117,4.285881,3.99325,7.73294,13.312128,2.747899,11.328978,4.669578,10.838439,4.405307,11.198666,9.429073,17.788534,9.241311,17.704505,9.906364,10.526275,38.599287,11.071253,3.477303,6.403821,8.834122,6.431848,5.661875,6.481223,1.385547,10.530309,6.174979,12.244707,2.770032,2.192031,5.401863,11.79394,8.873206,10.463076,8.610516,16.816889,0.146489,4.261874,14.824891,11.648093,14.047162,11.183324,3.299294,12.069562,9.161987,25.214854,5.613852,3.860905,12.833139,7.577632,9.4117,3.946243,84.508963,2.533312,6.458872,8.688678,2.737789,32.203761,4.067126,16.221196,4.894857,0.586554,8.5679,3.420173,8.506068,2.649429,0.26153,6.032504,5.771129,0.559292,3.697007,10.325523,7.487869,1.241222,10.523608,6.825441,4.22004,5.019047,3.938504,12.549158,7.526,11.184886,5.236847,51.770614,2.195404,43.654257,7.429082,15.526608,24.330598,13.803716,22.523653,16.710603,2.310942,5.001951,4.168202,14.880331,11.832623,14.993061,36.044577,20.181669,1.212603,10.112444,13.119056,18.830648,10.340216,5.68943,25.279715,3.270798,4.286056,10.527956,5.171001,4.54746,4.236946,6.975404,7.302324,4.174441,6.091754,2.199726,26.498433,6.624771,18.137886,0.600734,3.221886,13.918203,3.901825,6.500975,0.719643,16.149134,5.582623,0.716443,7.287822,3.83002,5.790835,13.700694,6.061551,7.345552,7.245893,7.732872,6.31243,5.189513,6.232278,10.430275,4.358543,9.548106,4.514727
10.645734,19.409418,22.775858,7.562548,4.628798,7.581447,22.203616,52.71891,4.408275,11.003068,14.935854,4.685219,11.55904,12.375082,6.135489,2.911965,11.08728,4.72963,3.267697,3.790813,9.05936,71.970063,7.519848,55.466599,12.571793,3.529054,7.872552,33.998058,3.798259,37.392824,42.162059,42.563219,42.24325,42.242177,42.311654,42.338688,7.918892,16.467022,10.618195,9.740993,4.891338,7.046386,18.430344,12.532999,3.76497,6.249978,12.412984,5.402676,7.772853,11.756636,13.800398,7.986787,7.167201,9.623958,4.900736,58.026268,13.209993,2.273341,11.098128,9.935758,10.589079,4.953686,29.961637,17.226638,6.283049,4.456768,16.732653,5.919704,11.701076,9.446476,18.063937,29.402898,42.269258,44.632304,88.317003,4.199054,13.973138,9.820741,32.995214,24.02321,14.138885,3.447515,19.285419,10.860794,3.649184,5.79696,12.914804,7.836634,13.10537,3.873527,19.769635,9.983779,3.171979,12.305624,1.847734,12.765764,6.021509,8.780822,4.635553,20.802369,8.687824,13.097241,6.710826,5.688454,2.186568,8.477955,14.203974,11.534065,7.142013,4.457501,10.379716,4.305649,14.044233,15.149103,3.433598,18.293356,12.099596,10.165756,11.967405,27.183837,11.445598,22.667487,13.894549,4.887019,15.956613,6.86825,3.725467,4.575982,7.365393,6.519505,10.573913,38.687259,42.236234,42.307693,69.357845,3.951742,2.490205,3.549472,13.733967,15.136672,26.783553,13.867836,9.262458,6.743052,9.268242,13.05677,21.312227,5.247396,2.636129,5.39498,17.017887,3.828104,7.296691,0.45434,9.291356,8.800293,3.982466,4.209772,11.929129,6.081786,42.334953,42.329542,29.678737,9.533015,6.5514,15.764317,4.499124,6.017359,14.107432,3.633813,20.113061,12.253584,7.218675,9.908518,6.58926,19.859065,6.269664,6.852718,14.763659,7.26652,67.268172,5.557822,7.978061,10.893446,6.649887,4.047934,3.572503,4.297647,25.975104,3.535736,7.999464,2.963973,10.229491,4.032833,2.749058,8.786509,12.030596,11.23885,26.950851,2.644453,22.218635,14.957066,19.576895,48.037823,13.319971,13.30167,24.237204,20.513412,4.546563,8.934077,9.782721,9.32444,10.154389,14.042712,8.4685,12.502623,31.468431,21.615156,22.611309,7.564338,10.84315,16.456152,17.171795,4.83888,46.125972,7.277368,6.277464,48.076584,8.160372,17.981262,4.334552,9.167732,2.765059,7.053808,9.676282,1.010658,3.788827,6.005448,6.001747,18.906494,16.988984,1.333778,9.019692,11.610672,3.180884,13.44288,18.442166,3.807803,9.763066,7.616089,4.065565,8.754008,10.456224,16.860178,9.920464,12.121641,21.381895,18.793356,5.594651,8.218506,21.731611,6.783157,6.609639,12.966772,56.352686,8.361446,23.034501,49.104664,15.772295,49.62488,2.623376,3.588248,4.377353,27.238447,11.342622,5.393344,7.545988,18.072416,19.813619,7.864683,12.659061,31.260961,7.022605,20.574613,30.527574,8.342123,0.165352,5.585854,7.20637,3.391501,26.342951,40.532203,2.191423,12.963275,21.173112,3.99101,1.399128,6.081139,2.959717,6.456125,3.515643,32.973857,6.149964,21.817065,30.352545,6.677129,26.3587,14.774136,9.072398,10.546713,7.644133,43.365326,28.497869,3.531822,6.36549,53.237484,17.068795,11.266627,23.527478,13.537119,6.647036,1.08481,7.433117,21.61199,17.532015,9.230479,12.903033,12.735227,17.966499,15.865076,6.389391,6.774081,8.630744,6.672616,12.033042,10.827881,2.891781,22.01147,8.347096,4.090363,6.768323,13.749477,11.766615,21.615665,14.147546,7.152942,8.248612,10.222755,5.080356,15.461756,4.437955,6.699425,10.210409,21.819952,4.758556,2.473044,5.368755,9.001568,3.890738,7.309066,3.742681,4.725018,17.081214,0.151494,4.941609,23.351115,18.766372,3.547605,42.94609,18.489798,8.165584,3.93351,7.678495,23.510376,10.784605,11.405303,13.341098,7.797992,18.184933,3.299571,11.935786,6.235111,6.475894
12.21581,4.369309,23.976841,11.06066,10.995713,60.842347,2.019027,9.601678,4.747516,15.617743,12.31682,3.369295,8.134107,1.470036,5.416367,3.604335,7.408015,14.825584,0.677779,11.702097,9.380299,11.368511,7.123894,28.533798,7.643918,3.560765,3.640072,8.330235,10.549976,8.870014,9.12415,3.700553,31.429941,3.407338,5.554823,11.76106,5.759915,16.01627,4.760155,9.042978,6.997354,4.777878,3.339597,4.233009,7.776731,6.935208,6.596874,6.647634,4.711443,1.767978,8.379849,15.625457,9.505855,6.636389,11.286336,5.665916,4.33255,2.256931,8.384645,3.662512,3.784716,3.858624,9.548452,12.271509,3.942326,4.649486,11.7041,5.061727,7.250569,6.515023,25.268844,2.835669,22.877712,6.517802,1.43808,18.530206,1.763415,7.363607,11.429956,4.015066,8.42671,9.273272,1.174238,2.589632,3.981549,0.951417,6.668323,7.46025,3.501665,7.797578,4.440228,6.543929,38.78391,2.79958,9.402596,8.246315,7.598412,0.857267,1.39157,3.85098,2.972843,6.877376,14.552875,10.410995,11.48207,2.731337,5.294735,5.829518,8.562884,42.263641,42.313703,69.852831,56.622814,6.539092,3.873324,3.863329,4.247035,9.927373,9.739813,8.363609,10.501188,8.584094,7.281179,10.923572,3.871988,2.086917,8.682838,13.274803,9.068657,10.55211,6.971129,9.513595,19.339504,7.756805,6.109751,23.100842,12.879984,96.350363,39.632544,16.356212,6.298252,6.572149,25.380933,126.20046,28.53069,3.644847,6.719791,3.904072,3.817942,13.374035,16.372621,13.959462,8.181615,3.73796,25.393413,8.368822,5.182659,2.509155,4.103463,11.801667,22.780475,7.535072,0.598121,4.215334,7.74286,4.343117,17.220784,10.267707,5.259721,14.310737,18.963623,4.668992,5.20018,10.944666,9.919845,5.53132,7.494633,3.310491,5.734433,1.405481,14.315184,3.242642,8.46439,8.375286,25.920071,18.396366,13.719695,15.368513,16.979782,3.585807,15.952799,18.561343,4.758396,20.042782,3.07868,45.889879,65.019241,6.652085,36.662523,18.966287,9.038623,5.854339,10.802324,14.642669,15.519272,84.554958,40.286185,12.536633,8.083467,10.220891,6.597981,4.168241,2.95106,6.227059,10.089185,0.720441,8.862413,3.28629,29.409488,6.318066,6.820396,13.30747,3.360595,3.472201,8.627294,6.914999,97.66344,6.858997,3.679611,4.362453,16.896755,3.574307,18.538857,14.692351,14.524858,14.746359,4.301349,3.868423,9.638059,13.54697,13.894366,66.177309,43.51772,13.340405,6.41027,14.49961,3.62341,7.883755,8.742206,24.09811,8.740564,2.427482,26.200563,7.969205,9.767921,1.069491,7.579831,13.746765,2.722057,0.144965,7.821732,8.184281,9.168321,1.743746,5.070024,3.493138,28.775394,7.347474,5.90966,5.243037,1.63028,2.714402,7.777287,4.605342,1.933604,5.776646,7.015195,0.857174,1.566691,6.272765,5.998453,17.109776,6.408666,1.884663,8.252485,7.713452,11.424341,11.41268,6.744295,7.157811
15.842042,18.91541,23.542912,8.110952,6.782439,3.028958,31.660888,32.800807,7.863819,4.305354,20.825286,11.909222,21.229918,10.300286,7.210348,4.213657,13.939314,11.993465,6.067278,7.405406,6.304988,46.21156,13.246537,21.853399,5.750797,2.217892,8.268901,30.778595,12.447102,17.325379,28.978733,13.613813,8.334719,28.314236,1.296824,14.423453,2.550421,4.724412,14.831584,14.092165,1.212773,3.251033,3.962403,23.646744,14.363551,5.94281,39.119549,9.954647,74.382331,7.246518,4.765478,31.646259,7.706528,45.287703,4.271107,19.937306,21.427634,43.758007,23.317167,9.420271,5.309726,6.91339,7.248026,6.882573,20.07997,22.077862,0.478288,4.200409,7.364517,11.732254,13.883318,3.749708,12.903794,18.380627,4.771749,7.141015,17.921476,8.33421,26.564941,8.930128,11.821082,8.71496,2.135806,3.938884,16.777307,7.175449,4.238559,25.031053,34.898192,8.409272,3.581574,5.49481,31.853918,35.304727,7.61355,9.159476,17.111697,17.103994,22.839011,5.727809,20.535111,22.036124,5.237134,8.87582,4.661641,7.4018,7.100432,2.917884,17.744246,10.420898,4.950554,6.557369,25.147395,15.954157,15.518666,8.011084,3.669084,13.941134,28.656971,20.726949,3.351529,10.187392,10.987935,12.029835,12.467891,12.398994,7.209968,13.849957,16.295766,25.032604,10.55274,5.287247,18.561737,11.532361,5.233181,12.130957,13.223367,8.109355,14.095664,19.801412,25.378781,26.129023,17.740308,11.347628,9.100932,3.834594,0.462612,4.620728,38.772825,17.62852,1.125148,14.134874,16.470968,2.184325,8.952991,10.674964,12.279569,6.789675,4.287971,21.748801,20.246036,9.842029,13.156821,32.759271,7.433029,12.029797,14.262184,7.687427,9.348529,31.50784,7.497934,20.011591,27.684227,10.038918,19.870197,8.563086,25.908949,3.117369,4.274947,17.733787
3.115506,2.690835,3.932323,23.713516,6.631447,7.029122,4.12078,8.133829,8.273897,5.533832,3.772607,5.283117,84.417675,61.444623,13.023599,16.582054,9.173717,8.279452,3.644287,9.728006,10.021418,10.951207,8.035951,13.325101,11.367089,4.594134,7.283661,5.498745,13.738921,31.847864,5.258986,16.474111,15.859891,8.469326,0.654128,19.149327,42.281383,42.946923,6.730438,0.133708,17.438593,9.065494,12.989581,4.315498,20.83965,0.18282,3.394695,7.971979,7.330074,9.997117,12.981974,4.065857,10.646635,8.456658,4.680138,4.213005,12.957906,9.584737,11.155862,3.391256,7.071776,8.27619,8.568019,9.139789,7.369287,7.760604,3.741404,3.886773,5.405159,7.049853,8.591837,14.569455,5.494428,3.470318,6.090017,14.887695,11.467825,9.189833,6.264462,6.23936,4.052433,5.068292,3.653732,6.654636,13.737196,0.604935,9.476349,4.042634,4.877982,7.249765,14.524133,8.94732,3.897626,3.567507,7.288521,9.008021,3.312293,4.43613,9.15603,14.740654,7.42693,29.240227,4.773376,9.594056,11.818998,14.955766,2.06102,20.864056,14.008811,9.82707,7.781551,26.343699,0.367721,3.090878,4.493147,4.83118,16.271842,23.178343,9.112028,5.048193,8.513194,10.718317,10.516809,7.688245,73.133586,20.072575,4.747475,101.106589,3.997832,8.995921,3.483102,8.964036,6.799704,3.847819,10.991337,9.145029,9.008922,16.71484,6.03525,14.083816,15.109653,8.170167,11.231851,9.339741,14.272525,5.01449,5.107896,4.597167,6.335597,2.488642,17.078974,17.207132,27.209736,17.631613,11.424998,18.177526,12.343995,29.923089,10.192039,6.978718,19.266626,5.673839,43.430368,11.236053,21.788496,15.368859,15.612319,9.853795,12.686307,1.43172,0.436398,25.175273,51.761653,11.937992,44.913232,6.646757,21.991682,10.660419,31.70977,3.741549,7.272013,2.701532,42.345651,12.861283,17.410908,5.945664,1.630564,55.017631,15.98912,12.842043,21.049853,9.184322,0.439216,8.916873,5.418725,1.166344,4.278762,9.356136,6.149661,3.223377,14.192132,17.603536,6.331398,14.859742,6.827568,11.903964,8.960493,17.773265,4.152423,2.800911
