county,per_capita_income,population_density,pop_without_a2i,urban_pop_density,rural_pop_density,gt_50_internet,median_dl_speed,median_ul_speed,upper_quartile_dl,upper_quartile_ul,lower_quartile_dl,lower_quartile_ul,party_won
florida_okeechobee_county,18087.0,55.617,24.0,1107.63,20.559,1,3.70764,0.6435275,8.489297500000001,1.2639225,1.9701700000000002,0.41881,0.6852992957746479
florida_orange_county,25052.0,1370.31,0.0,2852.93,53.652,1,5.518343333333334,2.775255,13.094038333333335,4.3786966666666665,2.1980466666666665,1.3336833333333333,0.3574404543788934
florida_osceola_county,18996.0,234.197,0.0,2059.99,18.885,1,4.47542,0.96702,6.506916000000001,1.7184520000000003,1.5000000000000002,0.5728120000000001,0.3589915774283653
florida_palm_beach_county,33072.0,697.467,4.0,2990.24,8.789,1,8.015341666666664,3.8444816666666664,19.652501666666666,9.246441666666668,3.0860733333333332,1.67643,0.41197136488470637
florida_pasco_county,24076.0,709.108,3.0,1906.49,100.101,1,10.050701666666667,3.4651449999999997,18.179248333333334,8.815756666666667,6.124431666666667,1.8222249999999998,0.5894300165272783
florida_pinellas_county,29617.0,3312.75,12.0,3592.01,107.552,1,8.037239999999999,2.9576050000000005,16.364113333333332,6.322068333333333,3.5706,1.457685,0.48572998046875
florida_polk_county,21157.0,368.288,11.0,1791.78,58.961,1,5.508884999999999,2.1489116666666668,13.91898,4.186726666666666,1.910215,0.7043216666666666,0.5539129331848867
florida_putnam_county,18587.0,99.81,19.0,808.395,60.393,1,7.048952,3.077834,10.319014,4.77652,3.3526360000000004,0.5334,0.6698823961778758
florida_st._johns_county,37147.0,378.68,0.0,1819.73,107.225,1,6.446271999999999,1.2785199999999999,11.17389,3.196282,2.60625,0.5588179999999999,0.6498401665786849
florida_st._lucie_county,23422.0,549.325,0.0,2051.84,23.432,1,8.667318333333332,4.430803333333333,15.207396666666668,8.856918333333333,6.005904999999999,3.393500000000001,0.4991650737932652
florida_santa_rosa_county,27478.0,161.753,9.0,1358.18,35.235,1,6.13224,2.0047180000000004,9.460581999999999,3.0857900000000003,2.8445500000000004,0.608014,0.7448760179339372
florida_sarasota_county,33300.0,719.831,4.0,2097.55,48.281,1,7.24137,3.36852,15.243653333333333,5.950066666666667,2.8799300000000003,2.1949866666666664,0.5430770779269087
florida_seminole_county,28870.0,1418.69,0.0,2572.21,92.844,1,8.940971666666668,2.4315083333333334,16.22233,4.073136666666667,4.050245,1.1889,0.4869705896771951
florida_sumter_county,28875.0,200.392,24.0,2087.19,70.545,1,9.643692,4.983670000000002,15.103245999999999,7.699,2.994066,0.611306,0.6878367623843755
florida_suwannee_county,18966.0,63.101,7.0,1273.91,53.171,1,1.72437,0.60889,3.24805,0.6892099999999999,0.86279,0.35497999999999996,0.7647121820615796
florida_taylor_county,16748.0,23.365,39.0,1037.6,16.665,1,2.148763333333333,0.2681733333333333,3.3160833333333333,0.6344433333333334,1.4632166666666666,0.23860666666666672,0.746093329022524
florida_union_county,13467.0,65.739,26.0,1061.93,45.203,1,5.303045,1.8951425,5.915245,2.7563475,4.086275,1.2429199999999998,0.8022132443351484
florida_volusia_county,23844.0,464.44,0.0,2064.55,57.634,1,5.272881666666667,1.5271116666666666,9.181151666666667,3.5398150000000004,1.6053066666666667,0.9327099999999998,0.5484472001966931
florida_wakulla_county,21738.0,56.895,8.0,919.43,35.102,1,5.991916666666666,0.8595766666666665,12.902166666666668,2.2089833333333333,0.8694033333333334,0.60087,0.6847627737226277
florida_walton_county,25854.0,57.554,21.0,927.33,36.444,1,10.525628333333334,1.506505,13.532868333333333,2.08793,8.2074,1.0383766666666665,0.7656664382132959
florida_washington_county,17950.0,45.551,69.0,1074.77,38.889,1,2.3425275,1.08528,3.4159924999999998,1.1764225000000001,1.7321524999999998,0.6442399999999999,0.7744077530509691
georgia_appling_county,19440.0,33.517,53.0,851.746,24.262,1,3.4135833333333334,0.36446333333333336,3.6838499999999996,0.4577333333333334,3.143313333333333,0.27314666666666665,0.7842353277166928
georgia_atkinson_county,16228.0,24.344,46.0,0.0,24.344,1,5.0364949999999995,0.56592,6.152345,0.67139,0.59375,0.34912499999999996,0.7192780337941628
georgia_bacon_county,18109.0,41.551,37.0,1207.92,28.68,1,10.26188,0.8658899999999999,11.497393333333335,2.1132833333333334,10.221026666666667,0.8557966666666666,0.8369077306733167
georgia_baker_county,22136.0,8.051,100.0,0.0,8.051,0,2.3515599999999997,0.34863,2.3515599999999997,0.34863,2.3515599999999997,0.34863,0.5381944444444444
georgia_baldwin_county,18582.0,179.644,3.0,879.853,76.254,1,16.0773175,4.71018,22.22963,5.54951,2.6366750000000003,2.446625,0.4784447900466563
georgia_banks_county,20433.0,83.528,4.0,762.303,78.752,1,7.686853333333334,0.9500366666666666,8.968746666666668,1.0540399999999999,6.981120000000001,0.8414333333333333,0.8825223150014396
georgia_barrow_county,21185.0,511.393,1.0,973.868,241.229,1,8.309134,2.9123999999999994,11.461110000000001,4.8772400000000005,3.0504800000000003,0.696388,0.7321007353961426
georgia_bartow_county,21715.0,234.278,7.0,1099.5,94.826,1,5.498448,3.10013,11.49198,4.510948,2.8830639999999996,2.743556,0.7609963578942006
georgia_ben_hill_county,15497.0,67.348,4.0,1260.26,23.885,1,4.628323333333333,0.99405,6.67034,1.0807533333333332,3.92736,0.9492200000000001,0.6304237717372952
georgia_berrien_county,16660.0,42.937,5.0,1328.29,33.541,1,2.8570100000000003,0.6230466666666667,5.203976666666667,1.0940766666666668,1.6496966666666666,0.4837066666666667,0.8240134085022094
georgia_bibb_county,21276.0,620.183,3.0,1391.57,146.185,1,7.806076666666667,3.31315,21.574708333333334,6.207605,2.427141666666667,0.6978816666666666,0.38728204776518593
georgia_bleckley_county,19191.0,60.759,56.0,1388.43,31.767,1,1.7748833333333334,0.34831000000000006,2.0942166666666666,0.47537999999999997,1.29117,0.25356666666666666,0.7533441426834212
georgia_brantley_county,16774.0,42.429,1.0,577.303,42.219,1,19.12548333333333,6.6031933333333335,20.270183333333332,10.682943333333334,12.974283333333332,1.8489566666666668,0.8848050914876691
georgia_brooks_county,19473.0,30.756,11.0,900.642,22.084,1,3.3293533333333336,0.44059333333333334,5.76888,0.62387,0.84451,0.28330666666666665,0.5869495851946395
georgia_bryan_county,27941.0,77.21,5.0,1230.43,39.325,1,8.186976666666666,1.07406,15.311816666666665,8.60378,3.9528,0.5877,0.6979353382460334
georgia_bulloch_county,18546.0,112.273,91.0,1558.41,55.34,1,9.597030000000002,3.667806666666667,11.343501666666667,4.8431750000000005,1.2060966666666666,2.28548,0.5993954701668668
georgia_burke_county,16663.0,26.373,30.0,1188.57,19.677,1,3.4729,0.6738299999999999,9.603155000000001,3.4565799999999998,1.2299099999999998,0.31836,0.4803208556149733
georgia_butts_county,20165.0,135.108,14.0,1114.18,109.578,1,2.375,0.474125,3.57764,0.560775,1.52193,0.26123,0.7087685976574866
georgia_calhoun_county,15410.0,23.615,63.0,0.0,23.615,1,1.091815,0.26000999999999996,1.246585,0.530275,0.954615,0.249515,0.4097874443895205
georgia_camden_county,23833.0,85.574,7.0,1191.72,26.033,1,9.093236666666668,0.8642566666666666,12.398213333333333,1.02897,7.590663333333333,0.7539033333333333,0.6526958831341302
georgia_candler_county,16943.0,44.609,54.0,1179.82,30.379,1,31.472193333333337,21.290893333333337,31.79297,21.427083333333332,31.13741333333334,21.1508,0.7082778812882619
georgia_carroll_county,21384.0,237.846,22.0,1019.61,112.126,1,5.421693333333334,3.2587066666666673,9.98067,4.845078333333333,2.475353333333333,2.211628333333333,0.6854197147037308
georgia_catoosa_county,22415.0,415.801,0.0,1174.13,155.973,1,17.39115333333333,2.177735,23.488445,5.232354999999999,10.058268333333332,1.8987633333333334,0.7868728781591852
georgia_charlton_county,17586.0,14.87,21.0,1137.34,7.848,1,1.5850400000000002,0.618655,2.2280249999999997,0.628615,0.9438449999999999,0.59717,0.7360279441117764
georgia_chatham_county,25636.0,658.292,5.0,1678.46,47.839,1,9.603516666666666,2.4254583333333333,15.99318,5.413451666666667,2.9387849999999998,0.9690449999999999,0.4117325233697754
georgia_chattahoochee_county,19538.0,40.489,22.0,1271.28,9.66,1,3.58412,0.9217933333333334,5.063246666666666,1.2521966666666666,3.157323333333333,0.7580566666666666,0.5390173410404624
georgia_chattooga_county,15932.0,82.547,1.0,1159.37,48.802,1,2.7345,0.45496,3.2246025,0.68323,2.352905,0.3737825,0.7830463254911473
georgia_cherokee_county,30299.0,594.092,2.0,1480.37,149.215,1,10.867468333333333,2.43749,20.468563333333336,4.7081100000000005,7.8094583333333345,2.0485166666666665,0.7273719828558538
georgia_clarke_county,19333.0,1029.87,1.0,1677.02,140.267,1,9.26428,2.03703,12.934665,4.077956666666666,3.1469133333333335,1.14335,0.2869903439542299
georgia_clay_county,12446.0,14.679,25.0,0.0,14.679,0,2.1875,0.5996100000000001,2.1875,0.5996100000000001,2.1875,0.5996100000000001,0.44531864673485444
georgia_clayton_county,18074.0,1880.89,2.0,2147.21,115.787,1,7.312256666666666,2.0894966666666663,11.96056,3.17041,3.3386783333333336,1.1451900000000002,0.1315612533058407
georgia_clinch_county,18256.0,7.782,21.0,1197.16,4.7,1,2.61294,0.6328199999999999,2.64091,0.63379,2.56445,0.62793,0.7056897257470324
georgia_cobb_county,33418.0,2135.32,4.0,2164.77,328.478,1,11.331911666666668,4.545668333333333,24.12393666666667,13.82135833333333,4.12941,1.4433566666666666,0.46749626252971593
georgia_coffee_county,16796.0,73.516,9.0,1163.16,50.304,1,17.3619275,8.6333125,24.418947499999998,11.694497499999999,12.248802499999998,5.552980000000001,0.6890472078295913
georgia_colquitt_county,16972.0,85.696,9.0,1044.93,52.535,1,1.4171475,0.469605,2.042645,0.5434625,0.5917325000000001,0.2576925,0.727781047675103
georgia_columbia_county,30411.0,475.27,14.0,1741.94,96.759,1,9.119890000000002,2.78983,13.196577999999999,3.9561900000000003,4.582616,1.463476,0.6708210001557875
georgia_cook_county,18858.0,73.824,19.0,1094.87,45.951,1,1.9772800000000001,0.5405300000000001,5.161054999999999,0.6313500000000001,1.6235350000000002,0.31396500000000005,0.6914541238820802
georgia_coweta_county,27462.0,331.208,3.0,1115.86,133.999,1,7.763935999999999,4.142878,14.991016000000002,4.587066,2.5766739999999997,2.11976,0.6933539916822964
georgia_crawford_county,21128.0,37.416,37.0,0.0,37.416,1,1.75556,1.4220499999999998,2.8694633333333335,1.613933333333333,1.6158866666666667,1.2949199999999998,0.7042854372697305
georgia_crisp_county,19455.0,83.53,30.0,1612.21,40.16,1,1.0961333333333334,0.23254666666666668,1.5261433333333334,0.5522066666666666,0.30967333333333336,0.09029,0.6052
georgia_dade_county,21760.0,93.131,16.0,887.801,68.323,1,9.94919,5.800013333333332,19.319010000000002,10.389416666666666,2.092566666666667,1.4820966666666664,0.8090734209682591
georgia_dawson_county,28138.0,118.75,13.0,672.97,98.363,1,2.817216666666667,0.6166566666666667,4.906573333333333,1.6404333333333334,1.2814866666666667,0.41634,0.8458904109589042
georgia_decatur_county,18387.0,44.596,35.0,1151.17,25.15,1,2.01432,0.34961,5.222853333333333,0.6295566666666667,1.44694,0.27757,0.5869310412189881
georgia_dekalb_county,28971.0,2682.33,3.0,2808.97,158.245,1,12.031895,4.612631666666668,28.21091166666666,9.054793333333333,4.468728333333333,2.5496966666666663,0.1606477147135069
georgia_dodge_county,17771.0,42.983,44.0,1004.16,31.921,1,5.20449,1.6767566666666667,5.3424499999999995,1.6971,3.9576166666666666,1.6363966666666665,0.7177984274481772
georgia_dooly_county,14411.0,35.965,28.0,1865.6,18.927,1,5.4097066666666676,0.4655500000000001,5.834186666666667,0.7048066666666667,4.876823333333333,0.36757,0.5059958289885297
georgia_dougherty_county,18770.0,285.401,4.0,1454.33,46.761,1,8.471168333333333,6.282153333333333,13.522133333333334,8.56836,2.8228183333333337,1.6520283333333332,0.30145910095799555
georgia_douglas_county,23356.0,745.321,4.0,1496.65,197.917,1,15.992306,8.046071999999999,25.915818,12.5872,8.009928000000002,3.4888800000000004,0.4323716551904471
georgia_early_county,19302.0,18.336,25.0,1088.83,11.88,1,4.010463333333334,0.35347666666666666,5.988930000000001,0.53483,2.0235266666666667,0.26424333333333333,0.533667921371811
georgia_echols_county,17350.0,8.674,100.0,0.0,8.674,0,2.49414,0.324215,2.842285,0.561775,0.437245,0.28759999999999997,0.8561702127659574
georgia_effingham_county,25481.0,122.807,2.0,1525.87,83.476,1,5.634766666666667,2.4489433333333332,10.000653333333332,4.25879,2.4251300000000002,2.22526,0.7636247061337893
georgia_elbert_county,19709.0,53.786,20.0,1060.55,38.554,1,1.6079099999999997,0.7342133333333334,7.128253333333333,2.369466666666667,1.4528266666666667,0.5891933333333333,0.6659504550050556
georgia_emanuel_county,16960.0,31.747,100.0,831.264,21.104,1,1.2478999999999998,0.40788,3.0959299999999996,2.915686666666667,0.9245700000000001,0.2865333333333333,0.6800204133707578
georgia_evans_county,19177.0,54.536,47.0,1201.76,34.342,1,8.15064,2.222655,10.836915000000001,2.317385,1.339475,0.366815,0.6674069961132704
georgia_fannin_county,19520.0,60.904,22.0,0.0,60.904,1,2.2225966666666666,0.5568333333333334,2.6489933333333333,0.6195433333333334,1.7617033333333334,0.5493433333333333,0.8179190751445087
georgia_fayette_county,35987.0,564.432,2.0,1039.62,178.053,1,3.077804,0.822476,9.614712,2.32326,1.171936,0.2846,0.5801579810224055
georgia_floyd_county,20863.0,188.359,10.0,1274.22,76.386,1,6.424035999999999,2.85381,12.154102,5.266064,3.187234,1.2400740000000001,0.702043795620438
georgia_forsyth_county,35118.0,945.703,1.0,1231.85,295.976,1,8.337116,2.43849,14.047315999999999,3.415966,6.28379,1.557226,0.7172760342807818
georgia_franklin_county,18242.0,81.271,33.0,1013.25,73.01,1,4.6105225,0.46912,4.835402500000001,0.54346,3.9420925,0.38916249999999997,0.8324286051451498
georgia_fulton_county,36827.0,1908.15,4.0,2373.74,102.45,1,13.933053333333334,2.6349916666666666,31.87872833333333,6.12988,4.334641666666667,1.1003433333333335,0.2710690541858129
georgia_gilmer_county,21260.0,67.853,5.0,741.516,59.757,1,7.469354,1.3273220000000001,11.767832,1.8791419999999999,3.951296,0.73637,0.8231731298670653
georgia_glascock_county,19134.0,21.442,100.0,0.0,21.442,1,1.5410166666666667,1.2724633333333333,6.98861,1.7106133333333335,1.2317733333333334,1.0550133333333334,0.8884892086330936
georgia_glynn_county,26667.0,202.338,5.0,1281.31,48.603,1,7.3390325,0.9913599999999998,11.386775,2.1876475,5.020782499999999,0.502755,0.6310625422284891
georgia_gordon_county,19595.0,165.137,18.0,1004.6,90.549,1,4.141836666666666,0.39958,7.7321,2.6510433333333334,2.3450533333333334,0.29394666666666663,0.8048275862068965
georgia_grady_county,16286.0,53.44,9.0,1402.82,33.916,1,3.38207,0.6800333333333333,5.344076666666666,1.0442733333333336,1.1442066666666666,0.46321666666666667,0.6582126918471753
georgia_greene_county,28179.0,38.912,29.0,1149.16,32.446,1,2.7868866666666663,0.7068833333333333,4.130496666666667,1.5149733333333335,1.6440633333333334,0.33788999999999997,0.6214471747253991
georgia_gwinnett_county,26060.0,2102.71,1.0,2195.24,215.556,1,7.0955216666666665,1.215951666666667,17.474611666666668,4.084234999999999,1.3627,0.5722883333333333,0.45214258592107576
georgia_habersham_county,18816.0,168.628,3.0,1023.23,106.454,1,24.434535999999998,8.628514000000001,25.777344,8.909766000000001,22.545116,8.022264000000002,0.8174603174603174
georgia_hall_county,23551.0,519.823,4.0,1185.34,159.807,1,7.110953333333332,3.291364999999999,11.441305,4.346036666666666,3.955626666666667,0.47709500000000005,0.7368998902086037
georgia_hancock_county,12661.0,18.527,94.0,883.908,11.408,0,0.7507349999999999,0.25025000000000003,1.022945,0.39697,0.35107499999999997,0.14453000000000002,0.23544232922732364
georgia_haralson_county,20468.0,101.512,60.0,1007.79,79.944,1,0.997315,0.45770999999999995,3.802405,0.9248050000000001,0.42383000000000004,0.248475,0.8464257312008483
georgia_harris_county,32002.0,74.14,11.0,1195.35,71.854,1,7.597803999999999,1.4566,10.40879,2.313672,5.177732000000001,0.7617200000000001,0.7278550512445096
georgia_hart_county,20881.0,106.642,45.0,1013.44,81.43,1,9.6980875,4.3671325,12.32495,5.815932500000001,9.0609125,4.226075,0.7229334127220403
georgia_heard_county,19360.0,39.567,37.0,0.0,39.567,1,8.48075,1.088975,13.355955000000002,1.9985350000000002,1.2920500000000001,0.33398500000000003,0.8012363290537328
georgia_henry_county,25123.0,704.608,1.0,1125.76,205.619,1,14.458093333333332,2.164553333333333,21.39095,2.7188433333333335,3.0425233333333335,1.69446,0.46554872140110365
georgia_houston_county,24613.0,397.313,2.0,1570.89,49.428,1,10.651416666666664,2.413025,19.724985,3.5138416666666665,8.647346666666666,1.271995,0.593545895666482
georgia_irwin_county,18614.0,23.709,18.0,1442.35,15.169,1,5.80591,0.6230500000000001,6.04004,0.7085,5.71973,0.4907250000000001,0.7409128177097568
georgia_jackson_county,23076.0,206.988,7.0,872.136,135.908,1,3.7309566666666663,0.6412766666666666,5.566733333333333,1.2911333333333335,2.0889666666666664,0.4502,0.8040063569501423
georgia_jasper_county,21526.0,38.689,95.0,1310.98,31.9,1,2.5542025,0.3920925,3.5942375,0.451905,1.478535,0.197185,0.7235704787234043
georgia_jeff_davis_county,17898.0,46.538,42.0,1165.82,32.738,1,6.053543333333334,0.6027633333333333,6.921766666666667,1.26995,2.0334533333333336,0.3608466666666666,0.8060522696011004
georgia_jefferson_county,14795.0,28.7,99.0,1230.36,23.221,1,1.6288250000000002,0.37354,1.73047,0.8393550000000001,1.5080799999999999,0.26570499999999997,0.44087107008941445
georgia_jenkins_county,18351.0,21.447,45.0,1000.91,14.148,1,4.482419999999999,0.39844,4.482419999999999,0.39844,4.482419999999999,0.39844,0.6235992089650626
georgia_johnson_county,17078.0,32.804,99.0,776.574,21.424,1,2.4707049999999997,1.1442899999999998,2.762695,1.27539,2.17077,0.9722799999999999,0.6841390548614883
georgia_jones_county,25526.0,75.734,6.0,1054.69,52.068,1,4.7059750000000005,0.62061,7.09476,0.660915,1.8642800000000002,0.540035,0.663046949856276
georgia_lamar_county,19137.0,100.55,29.0,1299.94,64.002,1,2.039795,0.481445,3.7682550000000004,0.621095,1.551065,0.317805,0.6842244224422442
georgia_lanier_county,16860.0,60.077,15.0,2737.2,44.669,1,1.5964733333333332,1.11813,2.1559266666666668,1.2001166666666667,1.0357166666666666,1.0221366666666667,0.6934638238378189
georgia_laurens_county,19002.0,59.144,36.0,915.525,34.657,1,6.096802500000001,2.3228775,13.001707499999998,5.71956,4.3431750000000005,1.18054,0.637649115590292
georgia_lee_county,26886.0,82.328,11.0,1030.42,29.466,1,6.532229999999999,0.7805966666666667,8.758140000000001,1.05371,5.025716666666667,0.6806666666666666,0.7543598468736707
georgia_liberty_county,20308.0,123.687,8.0,1663.83,29.374,1,5.0105260000000005,3.2529219999999994,8.847959999999999,5.34296,2.7617079999999996,1.398244,0.38086058947892054
georgia_lincoln_county,21579.0,34.894,0.0,0.0,34.894,1,0.6327,0.64451,0.9620866666666665,0.8430833333333334,0.5402133333333333,0.5894966666666667,0.6729268292682927
georgia_long_county,18206.0,39.558,12.0,1086.38,31.974,1,6.517155,2.33281,8.29443,2.448815,4.290325,2.10498,0.6383548308590898
georgia_lowndes_county,19353.0,237.275,18.0,1493.42,71.729,1,13.971366666666668,8.599066666666667,19.744989999999998,12.131346666666666,8.313205,4.68949,0.5788172656398555
georgia_lumpkin_county,20333.0,117.18,7.0,1248.9,100.431,1,7.73419,6.9990675,70.89346,17.6527275,0.9151125,0.30464,0.7800227198961376
georgia_mcduffie_county,18743.0,83.446,12.0,1385.77,51.486,1,3.0106220000000006,0.844946,5.770862,1.7487819999999998,1.1622059999999999,0.26456399999999997,0.5861027190332326
georgia_mcintosh_county,23286.0,34.898,8.0,1214.28,26.241,1,3.9410833333333333,0.52767,4.152993333333334,0.5852166666666666,3.5966799999999997,0.38379,0.5908705243509248
georgia_macon_county,13546.0,33.983,12.0,1094.15,18.101,1,1.537405,0.6113299999999999,1.924805,0.71976,0.350345,0.30615000000000003,0.3592255656636342
georgia_madison_county,20661.0,100.163,15.0,744.339,92.861,1,2.024445,0.5454100000000001,4.196775,0.622555,1.01428,0.36504499999999995,0.7697781498534952
georgia_marion_county,19420.0,23.232,9.0,0.0,23.232,1,1.84424,0.5424800000000001,2.1875,0.59717,1.549315,0.467285,0.6035186930568646
georgia_meriwether_county,18441.0,40.641,46.0,1079.48,33.927,1,1.4010500000000001,0.577095,3.83447,1.4405449999999997,0.887695,0.31933500000000004,0.5681298333514868
georgia_miller_county,20641.0,19.563,90.0,0.0,19.563,0,12.406262000000002,0.92243,14.450807999999999,1.2580559999999998,10.363865999999998,0.5536,0.7433070866141732
georgia_mitchell_county,15547.0,44.608,41.0,1383.54,24.517,1,3.9205733333333335,1.670296666666667,7.174196666666667,1.9012399999999998,1.9000833333333336,1.4089033333333332,0.5437189767086674
georgia_monroe_county,23196.0,70.053,56.0,1174.59,57.075,1,1.2888199999999999,0.43677,2.888185,0.63225,0.605415,0.19628500000000002,0.6959368836291914
georgia_montgomery_county,17378.0,34.727,47.0,935.852,34.285,1,1.418215,0.42847,1.6142549999999998,0.46973,1.151855,0.34912,0.749438202247191
georgia_morgan_county,25012.0,52.417,64.0,1047.87,40.233,1,3.6256500000000003,0.4042966666666667,5.13621,0.43469,2.55918,0.36816333333333334,0.6951775304716481
georgia_murray_county,16481.0,114.833,1.0,707.75,84.398,1,2.041505,0.45668000000000003,2.9052749999999996,0.93994,0.7797850000000001,0.21185,0.8323941394300435
georgia_muscogee_county,23209.0,879.02,1.0,2066.65,46.782,1,7.734031666666667,3.04918,12.25451666666667,5.955395000000002,3.274233333333333,2.001535,0.39375
georgia_newton_county,21811.0,414.758,6.0,1176.51,164.717,1,10.345502,2.5257780000000003,13.530933999999998,3.149022,9.21362,2.3817019999999998,0.4774704821065613
georgia_oconee_county,34086.0,196.359,17.0,716.268,113.407,1,6.309688333333334,2.5792933333333337,10.840893333333334,5.816471666666666,2.735588333333333,1.2993166666666667,0.6770888071466106
georgia_oglethorpe_county,21764.0,34.619,11.0,277.576,34.385,1,2.641605,0.6376949999999999,2.936035,0.71194,1.22998,0.583985,0.6950375939849625
georgia_paulding_county,24868.0,541.059,3.0,1179.33,170.145,1,7.8728549999999995,2.9425075000000005,15.6134225,4.688907500000001,4.7364975000000005,2.299315,0.6911038528815343
georgia_peach_county,20256.0,194.447,17.0,1098.17,82.447,1,2.49142,0.55811,5.981053333333334,1.6842433333333335,1.36871,0.37865,0.5051874006916535
georgia_pickens_county,26444.0,138.272,10.0,783.436,106.472,1,2.52271,0.5172533333333333,3.16634,0.7373066666666667,1.4755933333333333,0.33664333333333324,0.833285652982406
georgia_pierce_county,21601.0,61.189,26.0,1151.57,49.475,1,2.19358,0.56018,3.0879649999999996,0.77881,1.6303750000000001,0.34473000000000004,0.8635055502261203
georgia_pike_county,23670.0,89.576,86.0,623.279,88.79,1,1.994625,0.42577999999999994,3.86963,0.8481449999999999,0.42752,0.23535,0.8383861671469741
georgia_polk_county,18773.0,137.008,6.0,1316.05,73.969,1,4.145020000000001,0.81075,6.8339825,1.4580075,2.92334,0.7150875000000001,0.7773696849837548
georgia_pulaski_county,17379.0,46.765,24.0,1117.82,32.744,1,11.052735,9.388795000000002,13.072264999999998,9.831597499999999,10.0109675,9.056582500000001,0.6770428015564203
georgia_putnam_county,24807.0,62.906,40.0,962.559,51.871,1,3.0851133333333327,0.7880133333333332,4.740886666666667,1.0462233333333333,1.75805,0.33433333333333337,0.6909129466652529
georgia_quitman_county,15644.0,16.034,60.0,892.529,11.892,0,0.41698999999999997,0.5844699999999999,0.74023,0.67676,0.35645,0.33496,0.5507662835249042
georgia_rabun_county,22848.0,43.339,5.0,932.697,33.863,1,3.48109,0.6058475,4.8365575,0.63724,2.6715725,0.49330000000000007,0.7909170964901245
georgia_randolph_county,24084.0,16.292,11.0,1514.59,8.037,1,6.93183,2.270265,7.529294999999999,2.6855700000000002,6.29785,1.9910700000000001,0.4386873920552677
georgia_richmond_county,20549.0,621.301,7.0,1724.35,82.582,1,6.057341666666666,3.565158333333333,11.024195,5.695781666666668,2.819053333333333,1.4985333333333333,0.3260886967659302
georgia_rockdale_county,23409.0,699.176,2.0,1300.37,182.956,1,3.5995959999999996,2.1198020000000004,7.412814,4.099942,1.766058,1.86555,0.3581632924525792
georgia_schley_county,20650.0,32.21,9.0,0.0,32.21,1,2.111085,0.6938500000000001,2.171875,0.6938500000000001,2.050295,0.6938500000000001,0.7710843373493976
georgia_screven_county,18650.0,21.115,0.0,810.652,16.697,1,2.6102733333333332,0.47611333333333333,3.037846666666667,0.58211,1.0470433333333333,0.3740233333333333,0.5799263028601509
georgia_seminole_county,18939.0,33.512,4.0,853.917,23.143,1,10.458775,5.825125000000001,11.33447,8.199075,8.049719999999999,2.8090849999999996,0.6550181716522225
georgia_spalding_county,19656.0,337.891,5.0,1383.88,161.342,1,16.659496666666666,1.7640250000000002,19.476665,2.8336316666666668,13.801996666666668,1.527995,0.6027756360832691
georgia_stephens_county,19624.0,142.488,5.0,928.679,91.327,1,5.293993333333334,2.5485033333333336,16.27539,7.957509999999999,2.20931,0.5165466666666667,0.7870901639344262
georgia_stewart_county,13354.0,12.341,94.0,0.0,12.341,1,6.348285000000001,2.086785,7.461914999999999,3.5265949999999995,5.234645,0.64697,0.3921091086215295
georgia_sumter_county,17838.0,64.707,25.0,1519.54,27.172,1,1.2171725000000002,0.516335,3.1942424999999997,0.6908949999999999,0.6099800000000001,0.41648,0.4807254169324706
georgia_talbot_county,18545.0,15.345,12.0,503.54,14.415,1,1.5981150000000002,0.7123200000000001,3.75244,1.036155,1.10388,0.44140499999999994,0.36879432624113473
georgia_taliaferro_county,13742.0,6.968,0.0,0.0,6.968,0,0.450985,0.522,0.450985,0.522,0.450985,0.522,0.3890746934225195
georgia_tattnall_county,14777.0,52.248,20.0,1256.07,36.114,1,1.598445,0.57129,1.9497050000000002,0.6518550000000001,0.48577000000000004,0.25124,0.74022386974851
georgia_taylor_county,17311.0,20.895,26.0,0.0,20.895,1,1.07835,0.470215,5.1367199999999995,0.8125,0.5462899999999999,0.25293,0.606114050558495
georgia_telfair_county,12156.0,37.734,15.0,1689.21,17.681,1,2.990906666666666,0.4978366666666667,3.249676666666667,0.6191433333333333,2.429603333333333,0.37695333333333325,0.6454928835002636
georgia_terrell_county,16592.0,23.155,10.0,1771.31,11.664,1,1.658935,0.48731,1.7475550000000002,0.51807,1.57031,0.456545,0.44795405599425697
georgia_thomas_county,19636.0,83.251,9.0,1094.6,39.29,1,13.3029875,15.462647500000001,19.18042,16.08545,10.98824,2.4782725,0.5993059263214096
georgia_tift_county,19560.0,156.893,14.0,1371.95,67.657,1,21.832150000000002,9.6059075,29.8540025,16.147707500000003,10.763450000000002,1.8966625,0.6783369803063457
georgia_toombs_county,18663.0,73.021,95.0,1070.98,39.544,1,3.2659925000000003,0.8868275,3.80646,1.12671,1.6577175,0.859685,0.7259552042160737
georgia_towns_county,20620.0,64.288,3.0,0.0,64.288,1,2.3373866666666667,0.49639000000000005,2.4381066666666666,0.55902,1.9212066666666667,0.45452999999999993,0.7994350282485876
georgia_treutlen_county,20643.0,32.617,99.0,1048.05,19.822,1,5.573083333333334,1.6482766666666668,6.887043333333334,2.2167966666666667,4.264973333333333,1.0765,0.6696296296296296
georgia_troup_county,21386.0,168.684,12.0,1249.43,80.991,1,2.9688,2.7146600000000003,5.371014000000001,3.6683280000000003,1.695146,2.0839480000000004,0.6064823789400224
georgia_turner_county,17215.0,26.528,9.0,1252.61,12.798,1,2.20654,0.5200199999999999,4.853935,0.651625,0.819245,0.297275,0.6176991150442478
